log_time,log_level,log_module,response_time,province,city,log_text
2023-11-10 16:02:49.499533,INFO,goods_manager.py,357,北京市,丰台区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,user_manager.py,221,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.499533,ERROR,shop_manager.py,847,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,goods_manager.py,676,江苏省,宿迁市,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,event.py,532,天津市,河西区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,barcode_service.py,972,重庆市,渝中区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,goods_manager.py,706,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.499533,WARN,goods_manager.py,723,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,event.py,631,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,user_manager.py,961,天津市,河东区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,user_manager.py,985,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,goods_manager.py,683,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,event.py,556,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,base_network.py,908,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,event.py,189,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,orders_service.py,690,天津市,河东区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,shop_manager.py,609,天津市,武清区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,goods_manager.py,169,天津市,河东区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,shop_manager.py,463,重庆市,沙坪坝区,这里是日志信息......
2023-11-10 16:02:49.499533,INFO,user_manager.py,148,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.500534,ERROR,base_network.py,887,天津市,和平区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,shop_manager.py,764,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,710,天津市,和平区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,631,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:49.500534,WARN,event.py,265,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,barcode_service.py,522,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.500534,WARN,barcode_service.py,555,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,base_network.py,999,重庆市,九龙坡区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,goods_manager.py,957,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,855,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,base_network.py,796,上海市,杨浦区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,836,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,18,浙江省,金华市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,barcode_service.py,295,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:49.500534,WARN,goods_manager.py,922,浙江省,舟山市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,867,安徽省,铜陵市,这里是日志信息......
2023-11-10 16:02:49.500534,WARN,barcode_service.py,498,上海市,黄浦区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,barcode_service.py,201,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,442,天津市,武清区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,520,天津市,河东区,这里是日志信息......
2023-11-10 16:02:49.500534,ERROR,user_manager.py,7119,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,237,北京市,丰台区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,goods_manager.py,201,上海市,黄浦区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,413,北京市,怀柔区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,145,湖北省,十堰市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,barcode_service.py,56,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,goods_manager.py,263,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,711,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,goods_manager.py,79,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,545,湖南省,张家界市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,860,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,5,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:49.500534,WARN,orders_service.py,610,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,653,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,5753,天津市,河东区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,835,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,302,湖北省,荆州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,247,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,goods_manager.py,396,重庆市,九龙坡区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,462,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,641,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.500534,WARN,user_manager.py,794,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,370,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,base_network.py,51,浙江省,舟山市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,base_network.py,976,湖北省,十堰市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,544,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,759,上海市,黄浦区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,366,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,9,广东省,广州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,301,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,barcode_service.py,420,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,514,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,543,湖北省,十堰市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,9,天津市,河西区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,448,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,3956,湖北省,荆州市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,event.py,450,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,shop_manager.py,176,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,goods_manager.py,343,安徽省,芜湖市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,shop_manager.py,39,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,122,山东省,济南市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,barcode_service.py,230,安徽省,芜湖市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,282,北京市,朝阳区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,shop_manager.py,87,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,barcode_service.py,688,湖南省,张家界市,这里是日志信息......
2023-11-10 16:02:49.500534,WARN,shop_manager.py,235,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,goods_manager.py,685,重庆市,渝中区,这里是日志信息......
2023-11-10 16:02:49.500534,WARN,shop_manager.py,709,湖南省,株洲市,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,user_manager.py,623,重庆市,九龙坡区,这里是日志信息......
2023-11-10 16:02:49.500534,INFO,orders_service.py,424,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,base_network.py,53,湖南省,常德市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,576,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,user_manager.py,943,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,42,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,307,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,244,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,222,广东省,珠海市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,user_manager.py,57,天津市,和平区,这里是日志信息......
2023-11-10 16:02:49.501533,WARN,shop_manager.py,329,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,base_network.py,132,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,934,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,barcode_service.py,192,浙江省,湖州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,shop_manager.py,504,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,106,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,274,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,115,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,shop_manager.py,5934,北京市,昌平区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,972,江苏省,宿迁市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,65,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,base_network.py,453,上海市,徐汇区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,91,天津市,河西区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,671,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,user_manager.py,453,北京市,怀柔区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,156,北京市,大兴区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,3728,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,user_manager.py,481,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,720,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:49.501533,WARN,user_manager.py,447,天津市,武清区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,636,安徽省,六安市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,user_manager.py,921,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,359,上海市,宝山区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,user_manager.py,460,上海市,黄浦区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,481,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,455,天津市,和平区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,423,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,548,重庆市,渝中区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,686,重庆市,沙坪坝区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,user_manager.py,98,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,976,江苏省,张家港市,这里是日志信息......
2023-11-10 16:02:49.501533,WARN,goods_manager.py,424,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,481,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,154,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.501533,WARN,user_manager.py,548,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,497,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,522,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,57,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,666,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,514,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,723,江苏省,张家港市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,347,安徽省,芜湖市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,barcode_service.py,748,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,538,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,goods_manager.py,186,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,707,江苏省,张家港市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,base_network.py,689,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,204,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.501533,ERROR,orders_service.py,249,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,930,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.501533,WARN,base_network.py,209,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,778,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.501533,WARN,event.py,324,广东省,广州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,879,湖北省,荆州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,orders_service.py,80,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.501533,WARN,event.py,542,山东省,济南市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,user_manager.py,223,浙江省,金华市,这里是日志信息......
2023-11-10 16:02:49.501533,WARN,orders_service.py,277,安徽省,铜陵市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,755,广东省,广州市,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,event.py,849,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.501533,INFO,shop_manager.py,655,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,645,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,848,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,shop_manager.py,216,浙江省,湖州市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,306,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,873,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,shop_manager.py,95,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,108,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,819,湖北省,十堰市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,barcode_service.py,426,北京市,丰台区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,1000,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,735,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,296,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,669,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,722,湖南省,张家界市,这里是日志信息......
2023-11-10 16:02:49.502533,ERROR,goods_manager.py,742,广东省,广州市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,295,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,user_manager.py,712,上海市,浦东新区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,shop_manager.py,802,广东省,广州市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,656,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,323,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,64,重庆市,渝中区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,428,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,409,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,event.py,78,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,1000,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,base_network.py,970,上海市,黄浦区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,barcode_service.py,75,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,610,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,450,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,291,天津市,河西区,这里是日志信息......
2023-11-10 16:02:49.502533,ERROR,orders_service.py,1439,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,base_network.py,230,重庆市,渝中区,这里是日志信息......
2023-11-10 16:02:49.502533,ERROR,user_manager.py,471,山东省,济南市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,shop_manager.py,528,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,351,北京市,大兴区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,677,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,shop_manager.py,601,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,user_manager.py,9069,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,goods_manager.py,356,湖南省,常德市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,832,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,67,安徽省,铜陵市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,648,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,barcode_service.py,619,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,user_manager.py,312,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,715,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,901,广东省,珠海市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,417,天津市,武清区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,598,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,shop_manager.py,319,湖南省,益阳市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,173,上海市,宝山区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,649,安徽省,芜湖市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,user_manager.py,364,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,orders_service.py,352,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,61,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,event.py,908,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,orders_service.py,241,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,730,浙江省,嘉兴市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,base_network.py,214,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,5127,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,event.py,996,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,barcode_service.py,6903,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,540,重庆市,沙坪坝区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,46,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,566,安徽省,池州市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,947,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,user_manager.py,88,湖南省,张家界市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,995,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,15,上海市,普陀区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,285,安徽省,六安市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,987,天津市,和平区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,goods_manager.py,838,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.502533,WARN,orders_service.py,565,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,event.py,204,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,832,天津市,武清区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,orders_service.py,403,天津市,武清区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,base_network.py,88,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.502533,INFO,barcode_service.py,974,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.503532,WARN,event.py,568,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,799,上海市,普陀区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,barcode_service.py,398,浙江省,舟山市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,shop_manager.py,765,北京市,大兴区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,745,天津市,河西区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,user_manager.py,300,天津市,宝坻区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,722,安徽省,阜阳市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,992,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,261,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,178,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,772,安徽省,合肥市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,base_network.py,723,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,914,上海市,静安区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,user_manager.py,963,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,9,重庆市,九龙坡区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,base_network.py,327,浙江省,绍兴市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,75,天津市,和平区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,729,广东省,深圳市,这里是日志信息......
2023-11-10 16:02:49.503532,ERROR,goods_manager.py,744,湖北省,武汉市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,shop_manager.py,210,浙江省,金华市,这里是日志信息......
2023-11-10 16:02:49.503532,WARN,goods_manager.py,988,天津市,河西区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,412,北京市,海淀区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,814,江苏省,无锡市,这里是日志信息......
2023-11-10 16:02:49.503532,ERROR,event.py,547,上海市,宝山区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,user_manager.py,932,广东省,广州市,这里是日志信息......
2023-11-10 16:02:49.503532,ERROR,orders_service.py,794,山东省,菏泽市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,785,湖南省,长沙市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,94,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,shop_manager.py,35,江苏省,苏州市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,775,山东省,青岛市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,975,湖北省,恩施土家族苗族自治州,这里是日志信息......
2023-11-10 16:02:49.503532,WARN,goods_manager.py,241,上海市,黄浦区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,394,浙江省,嘉兴市,这里是日志信息......
2023-11-10 16:02:49.503532,WARN,orders_service.py,144,重庆市,九龙坡区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,user_manager.py,926,重庆市,涪陵区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,930,江苏省,南京市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,817,浙江省,湖州市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,648,重庆市,万州区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,238,上海市,静安区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,615,浙江省,金华市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,113,广东省,珠海市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,995,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,150,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,662,湖北省,恩施土家族苗族自治州,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,base_network.py,346,湖南省,常德市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,39,湖南省,益阳市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,base_network.py,790,上海市,普陀区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,shop_manager.py,887,北京市,朝阳区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,834,浙江省,舟山市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,228,重庆市,南岸区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,756,江苏省,宿迁市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,816,浙江省,丽水市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,barcode_service.py,772,天津市,河西区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,barcode_service.py,427,北京市,大兴区,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,852,浙江省,杭州市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,orders_service.py,534,江苏省,常州市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,goods_manager.py,6278,湖南省,株洲市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,barcode_service.py,35,安徽省,铜陵市,这里是日志信息......
2023-11-10 16:02:49.503532,INFO,event.py,326,安徽省,合肥市,这里是日志信息......
